,driver,totalPoints,chamPos,season
5,Dalton Kellett,182.0,23.0,231
6,Ed Carpenter,53.0,27.0,231
7,Ed Jones,289.0,16.0,231
8,Felix Rosenqvist,367.0,9.0,231
9,Graham Rahal,496.0,4.0,231
10,Helio Castroneves,119.0,25.0,231
11,J.R. Hildebrand,24.0,32.0,231
12,Jack Harvey,292.0,15.0,231
13,James Hinchcliffe,259.0,19.0,231
14,Jimmie Johnson,212.0,21.0,231
15,Josef Newgarden,571.0,2.0,231
16,Juan Pablo Montoya,44.0,29.0,231
17,Marco Andretti,36.0,30.0,231
18,Marcus Ericsson,311.0,11.0,231
19,Max Chilton,147.0,24.0,231
20,Patricio O'Ward,301.0,13.0,231
21,Pietro Fittipaldi,36.0,31.0,231
22,Rinus VeeKay,392.0,8.0,231
23,Romain Grosjean,268.0,17.0,231
24,Ryan Hunter-Reay,263.0,18.0,231
25,Santino Ferrucci,20.0,33.0,231
26,Scott Dixon,690.0,1.0,231
27,Scott McLaughlin,241.0,20.0,231
28,Sebastien Bourdais,433.0,6.0,231
29,Simon Pagenaud,534.0,3.0,231
30,Simona de Silvestro,10.0,34.0,231
31,Takuma Sato,306.0,12.0,231
32,Tony Kanaan,98.0,26.0,231
33,Will Power,418.0,7.0,231
0,Alex Palou,312.0,13.0,232
1,Alexander Rossi,361.0,11.0,232
2,Charlie Kimball,24.0,32.0,232
3,Colton Herta,274.0,19.0,232
4,Conor Daly,199.0,21.0,232
5,Dalton Kellett,277.0,18.0,232
6,Ed Carpenter,60.0,28.0,232
7,Ed Jones,309.0,14.0,232
8,Felix Rosenqvist,408.0,7.0,232
9,Graham Rahal,461.0,3.0,232
10,Helio Castroneves,154.0,25.0,232
11,J.R. Hildebrand,10.0,33.0,232
12,Jack Harvey,262.0,20.0,232
13,James Hinchcliffe,348.0,12.0,232
14,Jimmie Johnson,173.0,23.0,232
15,Josef Newgarden,444.0,4.0,232
16,Juan Pablo Montoya,84.0,27.0,232
17,Marco Andretti,10.0,34.0,232
18,Marcus Ericsson,307.0,15.0,232
19,Max Chilton,165.0,24.0,232
20,Patricio O'Ward,416.0,6.0,232
21,Pietro Fittipaldi,55.0,29.0,232
22,Rinus VeeKay,292.0,16.0,232
23,Romain Grosjean,181.0,22.0,232
24,Ryan Hunter-Reay,387.0,9.0,232
25,Santino Ferrucci,48.0,30.0,232
26,Scott Dixon,667.0,1.0,232
27,Scott McLaughlin,367.0,10.0,232
28,Sebastien Bourdais,417.0,5.0,232
29,Simon Pagenaud,484.0,2.0,232
30,Simona de Silvestro,28.0,31.0,232
31,Takuma Sato,289.0,17.0,232
32,Tony Kanaan,110.0,26.0,232
33,Will Power,399.0,8.0,232
0,Alex Palou,314.0,14.0,233
1,Alexander Rossi,453.0,6.0,233
2,Charlie Kimball,37.0,30.0,233
3,Colton Herta,381.0,8.0,233
4,Conor Daly,223.0,19.0,233
5,Dalton Kellett,168.0,24.0,233
6,Ed Carpenter,78.0,27.0,233
7,Ed Jones,282.0,16.0,233
8,Felix Rosenqvist,331.0,11.0,233
9,Graham Rahal,502.0,4.0,233
10,Helio Castroneves,122.0,26.0,233
11,J.R. Hildebrand,10.0,32.0,233
12,Jack Harvey,318.0,13.0,233
13,James Hinchcliffe,320.0,12.0,233
14,Jimmie Johnson,186.0,22.0,233
15,Josef Newgarden,526.0,3.0,233
16,Juan Pablo Montoya,38.0,29.0,233
17,Marco Andretti,10.0,33.0,233
18,Marcus Ericsson,282.0,17.0,233
19,Max Chilton,175.0,23.0,233
20,Patricio O'Ward,422.0,7.0,233
21,Pietro Fittipaldi,76.0,28.0,233
22,Rinus VeeKay,249.0,18.0,233
23,Romain Grosjean,189.0,20.0,233
24,Ryan Hunter-Reay,285.0,15.0,233
25,Santino Ferrucci,30.0,31.0,233
26,Scott Dixon,689.0,1.0,233
27,Scott McLaughlin,187.0,21.0,233
28,Sebastien Bourdais,353.0,10.0,233
29,Simon Pagenaud,563.0,2.0,233
30,Simona de Silvestro,10.0,34.0,233
31,Takuma Sato,354.0,9.0,233
32,Tony Kanaan,136.0,25.0,233
33,Will Power,483.0,5.0,233
0,Alex Palou,269.0,16.0,234
1,Alexander Rossi,381.0,9.0,234
2,Charlie Kimball,24.0,31.0,234
3,Colton Herta,343.0,11.0,234
4,Conor Daly,233.0,19.0,234
5,Dalton Kellett,243.0,18.0,234
6,Ed Carpenter,76.0,27.0,234
7,Ed Jones,255.0,17.0,234
8,Felix Rosenqvist,330.0,12.0,234
9,Graham Rahal,413.0,6.0,234
10,Helio Castroneves,110.0,26.0,234
11,J.R. Hildebrand,64.0,28.0,234
12,Jack Harvey,232.0,20.0,234
13,James Hinchcliffe,280.0,15.0,234
14,Jimmie Johnson,142.0,24.0,234
15,Josef Newgarden,609.0,2.0,234
16,Juan Pablo Montoya,49.0,29.0,234
17,Marco Andretti,10.0,33.0,234
18,Marcus Ericsson,391.0,7.0,234
19,Max Chilton,215.0,21.0,234
20,Patricio O'Ward,464.0,5.0,234
21,Pietro Fittipaldi,46.0,30.0,234
22,Rinus VeeKay,370.0,10.0,234
23,Romain Grosjean,189.0,22.0,234
24,Ryan Hunter-Reay,321.0,13.0,234
25,Santino Ferrucci,10.0,34.0,234
26,Scott Dixon,729.0,1.0,234
27,Scott McLaughlin,171.0,23.0,234
28,Sebastien Bourdais,391.0,8.0,234
29,Simon Pagenaud,485.0,4.0,234
30,Simona de Silvestro,12.0,32.0,234
31,Takuma Sato,309.0,14.0,234
32,Tony Kanaan,111.0,25.0,234
33,Will Power,505.0,3.0,234
0,Alex Palou,275.0,17.0,235
1,Alexander Rossi,547.0,2.0,235
2,Charlie Kimball,59.0,28.0,235
3,Colton Herta,365.0,10.0,235
4,Conor Daly,163.0,23.0,235
5,Dalton Kellett,204.0,20.0,235
6,Ed Carpenter,57.0,29.0,235
7,Ed Jones,284.0,15.0,235
8,Felix Rosenqvist,359.0,11.0,235
9,Graham Rahal,491.0,5.0,235
10,Helio Castroneves,123.0,24.0,235
11,J.R. Hildebrand,22.0,33.0,235
12,Jack Harvey,238.0,19.0,235
13,James Hinchcliffe,293.0,14.0,235
14,Jimmie Johnson,175.0,22.0,235
15,Josef Newgarden,511.0,4.0,235
16,Juan Pablo Montoya,45.0,30.0,235
17,Marco Andretti,24.0,32.0,235
18,Marcus Ericsson,519.0,3.0,235
19,Max Chilton,115.0,25.0,235
20,Patricio O'Ward,239.0,18.0,235
21,Pietro Fittipaldi,114.0,26.0,235
22,Rinus VeeKay,339.0,12.0,235
23,Romain Grosjean,277.0,16.0,235
24,Ryan Hunter-Reay,306.0,13.0,235
25,Santino Ferrucci,28.0,31.0,235
26,Scott Dixon,645.0,1.0,235
27,Scott McLaughlin,196.0,21.0,235
28,Sebastien Bourdais,427.0,7.0,235
29,Simon Pagenaud,422.0,8.0,235
30,Simona de Silvestro,10.0,34.0,235
31,Takuma Sato,386.0,9.0,235
32,Tony Kanaan,83.0,27.0,235
33,Will Power,441.0,6.0,235
0,Alex Palou,347.0,12.0,236
1,Alexander Rossi,382.0,8.0,236
2,Charlie Kimball,38.0,32.0,236
3,Colton Herta,401.0,6.0,236
4,Conor Daly,195.0,22.0,236
5,Dalton Kellett,164.0,24.0,236
6,Ed Carpenter,49.0,30.0,236
7,Ed Jones,378.0,10.0,236
8,Felix Rosenqvist,246.0,19.0,236
9,Graham Rahal,350.0,11.0,236
10,Helio Castroneves,113.0,25.0,236
11,J.R. Hildebrand,48.0,31.0,236
12,Jack Harvey,379.0,9.0,236
13,James Hinchcliffe,280.0,17.0,236
14,Jimmie Johnson,204.0,21.0,236
15,Josef Newgarden,505.0,2.0,236
16,Juan Pablo Montoya,57.0,29.0,236
17,Marco Andretti,10.0,33.0,236
18,Marcus Ericsson,478.0,3.0,236
19,Max Chilton,181.0,23.0,236
20,Patricio O'Ward,331.0,13.0,236
21,Pietro Fittipaldi,79.0,27.0,236
22,Rinus VeeKay,321.0,16.0,236
23,Romain Grosjean,223.0,20.0,236
24,Ryan Hunter-Reay,392.0,7.0,236
25,Santino Ferrucci,10.0,34.0,236
26,Scott Dixon,619.0,1.0,236
27,Scott McLaughlin,327.0,14.0,236
28,Sebastien Bourdais,326.0,15.0,236
29,Simon Pagenaud,457.0,5.0,236
30,Simona de Silvestro,70.0,28.0,236
31,Takuma Sato,265.0,18.0,236
32,Tony Kanaan,80.0,26.0,236
33,Will Power,477.0,4.0,236
0,Alex Palou,318.0,14.0,237
1,Alexander Rossi,391.0,9.0,237
2,Charlie Kimball,50.0,31.0,237
3,Colton Herta,428.0,6.0,237
4,Conor Daly,246.0,20.0,237
5,Dalton Kellett,140.0,24.0,237
6,Ed Carpenter,96.0,27.0,237
7,Ed Jones,448.0,4.0,237
8,Felix Rosenqvist,368.0,10.0,237
9,Graham Rahal,439.0,5.0,237
10,Helio Castroneves,110.0,25.0,237
11,J.R. Hildebrand,100.0,26.0,237
12,Jack Harvey,308.0,15.0,237
13,James Hinchcliffe,247.0,19.0,237
14,Jimmie Johnson,176.0,22.0,237
15,Josef Newgarden,499.0,2.0,237
16,Juan Pablo Montoya,60.0,29.0,237
17,Marco Andretti,10.0,33.0,237
18,Marcus Ericsson,306.0,16.0,237
19,Max Chilton,175.0,23.0,237
20,Patricio O'Ward,289.0,17.0,237
21,Pietro Fittipaldi,60.0,30.0,237
22,Rinus VeeKay,411.0,8.0,237
23,Romain Grosjean,193.0,21.0,237
24,Ryan Hunter-Reay,329.0,13.0,237
25,Santino Ferrucci,14.0,32.0,237
26,Scott Dixon,634.0,1.0,237
27,Scott McLaughlin,272.0,18.0,237
28,Sebastien Bourdais,417.0,7.0,237
29,Simon Pagenaud,472.0,3.0,237
30,Simona de Silvestro,10.0,34.0,237
31,Takuma Sato,363.0,11.0,237
32,Tony Kanaan,71.0,28.0,237
33,Will Power,332.0,12.0,237
0,Alex Palou,237.0,18.0,238
1,Alexander Rossi,439.0,6.0,238
2,Charlie Kimball,21.0,32.0,238
3,Colton Herta,547.0,5.0,238
4,Conor Daly,166.0,23.0,238
5,Dalton Kellett,222.0,19.0,238
6,Ed Carpenter,48.0,29.0,238
7,Ed Jones,193.0,21.0,238
8,Felix Rosenqvist,308.0,13.0,238
9,Graham Rahal,388.0,8.0,238
10,Helio Castroneves,96.0,25.0,238
11,J.R. Hildebrand,36.0,30.0,238
12,Jack Harvey,306.0,15.0,238
13,James Hinchcliffe,241.0,17.0,238
14,Jimmie Johnson,185.0,22.0,238
15,Josef Newgarden,551.0,4.0,238
16,Juan Pablo Montoya,51.0,28.0,238
17,Marco Andretti,10.0,34.0,238
18,Marcus Ericsson,327.0,11.0,238
19,Max Chilton,138.0,24.0,238
20,Patricio O'Ward,314.0,12.0,238
21,Pietro Fittipaldi,59.0,27.0,238
22,Rinus VeeKay,365.0,10.0,238
23,Romain Grosjean,214.0,20.0,238
24,Ryan Hunter-Reay,425.0,7.0,238
25,Santino Ferrucci,12.0,33.0,238
26,Scott Dixon,597.0,2.0,238
27,Scott McLaughlin,263.0,16.0,238
28,Sebastien Bourdais,385.0,9.0,238
29,Simon Pagenaud,552.0,3.0,238
30,Simona de Silvestro,30.0,31.0,238
31,Takuma Sato,308.0,14.0,238
32,Tony Kanaan,85.0,26.0,238
33,Will Power,663.0,1.0,238
0,Alex Palou,271.0,14.0,239
1,Alexander Rossi,337.0,9.0,239
2,Charlie Kimball,49.0,29.0,239
3,Colton Herta,389.0,8.0,239
4,Conor Daly,184.0,24.0,239
5,Dalton Kellett,232.0,21.0,239
6,Ed Carpenter,59.0,27.0,239
7,Ed Jones,260.0,18.0,239
8,Felix Rosenqvist,265.0,17.0,239
9,Graham Rahal,437.0,7.0,239
10,Helio Castroneves,218.0,23.0,239
11,J.R. Hildebrand,38.0,32.0,239
12,Jack Harvey,269.0,15.0,239
13,James Hinchcliffe,315.0,11.0,239
14,Jimmie Johnson,234.0,20.0,239
15,Josef Newgarden,489.0,4.0,239
16,Juan Pablo Montoya,46.0,31.0,239
17,Marco Andretti,14.0,34.0,239
18,Marcus Ericsson,267.0,16.0,239
19,Max Chilton,167.0,25.0,239
20,Patricio O'Ward,323.0,10.0,239
21,Pietro Fittipaldi,59.0,28.0,239
22,Rinus VeeKay,219.0,22.0,239
23,Romain Grosjean,236.0,19.0,239
24,Ryan Hunter-Reay,306.0,12.0,239
25,Santino Ferrucci,48.0,30.0,239
26,Scott Dixon,666.0,1.0,239
27,Scott McLaughlin,294.0,13.0,239
28,Sebastien Bourdais,474.0,5.0,239
29,Simon Pagenaud,548.0,2.0,239
30,Simona de Silvestro,16.0,33.0,239
31,Takuma Sato,442.0,6.0,239
32,Tony Kanaan,116.0,26.0,239
33,Will Power,495.0,3.0,239
0,Alex Palou,254.0,18.0,240
1,Alexander Rossi,432.0,6.0,240
2,Charlie Kimball,38.0,32.0,240
3,Colton Herta,343.0,13.0,240
4,Conor Daly,137.0,24.0,240
5,Dalton Kellett,169.0,21.0,240
6,Ed Carpenter,40.0,31.0,240
7,Ed Jones,205.0,19.0,240
8,Felix Rosenqvist,341.0,14.0,240
9,Graham Rahal,458.0,5.0,240
10,Helio Castroneves,109.0,25.0,240
11,J.R. Hildebrand,100.0,26.0,240
12,Jack Harvey,364.0,11.0,240
13,James Hinchcliffe,339.0,15.0,240
14,Jimmie Johnson,146.0,23.0,240
15,Josef Newgarden,543.0,2.0,240
16,Juan Pablo Montoya,29.0,33.0,240
17,Marco Andretti,52.0,29.0,240
18,Marcus Ericsson,463.0,4.0,240
19,Max Chilton,172.0,20.0,240
20,Patricio O'Ward,348.0,12.0,240
21,Pietro Fittipaldi,54.0,28.0,240
22,Rinus VeeKay,396.0,8.0,240
23,Romain Grosjean,156.0,22.0,240
24,Ryan Hunter-Reay,329.0,16.0,240
25,Santino Ferrucci,48.0,30.0,240
26,Scott Dixon,657.0,1.0,240
27,Scott McLaughlin,260.0,17.0,240
28,Sebastien Bourdais,403.0,7.0,240
29,Simon Pagenaud,543.0,3.0,240
30,Simona de Silvestro,10.0,34.0,240
31,Takuma Sato,383.0,9.0,240
32,Tony Kanaan,90.0,27.0,240
33,Will Power,371.0,10.0,240
0,Alex Palou,280.0,17.0,241
1,Alexander Rossi,402.0,7.0,241
2,Charlie Kimball,47.0,28.0,241
3,Colton Herta,299.0,15.0,241
4,Conor Daly,305.0,14.0,241
5,Dalton Kellett,188.0,22.0,241
6,Ed Carpenter,46.0,29.0,241
7,Ed Jones,242.0,20.0,241
8,Felix Rosenqvist,329.0,11.0,241
9,Graham Rahal,369.0,10.0,241
10,Helio Castroneves,122.0,25.0,241
11,J.R. Hildebrand,30.0,32.0,241
12,Jack Harvey,276.0,19.0,241
13,James Hinchcliffe,278.0,18.0,241
14,Jimmie Johnson,183.0,23.0,241
15,Josef Newgarden,544.0,2.0,241
16,Juan Pablo Montoya,35.0,31.0,241
17,Marco Andretti,44.0,30.0,241
18,Marcus Ericsson,391.0,8.0,241
19,Max Chilton,200.0,21.0,241
20,Patricio O'Ward,419.0,6.0,241
21,Pietro Fittipaldi,70.0,27.0,241
22,Rinus VeeKay,321.0,12.0,241
23,Romain Grosjean,153.0,24.0,241
24,Ryan Hunter-Reay,293.0,16.0,241
25,Santino Ferrucci,22.0,33.0,241
26,Scott Dixon,593.0,1.0,241
27,Scott McLaughlin,314.0,13.0,241
28,Sebastien Bourdais,381.0,9.0,241
29,Simon Pagenaud,490.0,5.0,241
30,Simona de Silvestro,10.0,34.0,241
31,Takuma Sato,495.0,4.0,241
32,Tony Kanaan,90.0,26.0,241
33,Will Power,521.0,3.0,241
0,Alex Palou,283.0,15.0,242
1,Alexander Rossi,460.0,5.0,242
2,Charlie Kimball,26.0,30.0,242
3,Colton Herta,369.0,9.0,242
4,Conor Daly,226.0,20.0,242
5,Dalton Kellett,214.0,21.0,242
6,Ed Carpenter,82.0,27.0,242
7,Ed Jones,267.0,17.0,242
8,Felix Rosenqvist,342.0,11.0,242
9,Graham Rahal,435.0,7.0,242
10,Helio Castroneves,180.0,23.0,242
11,J.R. Hildebrand,10.0,32.0,242
12,Jack Harvey,235.0,19.0,242
13,James Hinchcliffe,286.0,14.0,242
14,Jimmie Johnson,182.0,22.0,242
15,Josef Newgarden,607.0,2.0,242
16,Juan Pablo Montoya,85.0,26.0,242
17,Marco Andretti,22.0,31.0,242
18,Marcus Ericsson,362.0,10.0,242
19,Max Chilton,164.0,24.0,242
20,Patricio O'Ward,397.0,8.0,242
21,Pietro Fittipaldi,45.0,29.0,242
22,Rinus VeeKay,324.0,13.0,242
23,Romain Grosjean,156.0,25.0,242
24,Ryan Hunter-Reay,325.0,12.0,242
25,Santino Ferrucci,10.0,33.0,242
26,Scott Dixon,660.0,1.0,242
27,Scott McLaughlin,279.0,16.0,242
28,Sebastien Bourdais,480.0,4.0,242
29,Simon Pagenaud,496.0,3.0,242
30,Simona de Silvestro,10.0,34.0,242
31,Takuma Sato,251.0,18.0,242
32,Tony Kanaan,67.0,28.0,242
33,Will Power,445.0,6.0,242
0,Alex Palou,305.0,14.0,243
1,Alexander Rossi,437.0,5.0,243
2,Charlie Kimball,76.0,28.0,243
3,Colton Herta,363.0,10.0,243
4,Conor Daly,213.0,21.0,243
5,Dalton Kellett,120.0,24.0,243
6,Ed Carpenter,99.0,26.0,243
7,Ed Jones,267.0,20.0,243
8,Felix Rosenqvist,321.0,13.0,243
9,Graham Rahal,416.0,7.0,243
10,Helio Castroneves,120.0,25.0,243
11,J.R. Hildebrand,24.0,32.0,243
12,Jack Harvey,297.0,16.0,243
13,James Hinchcliffe,278.0,19.0,243
14,Jimmie Johnson,166.0,23.0,243
15,Josef Newgarden,475.0,3.0,243
16,Juan Pablo Montoya,78.0,27.0,243
17,Marco Andretti,26.0,31.0,243
18,Marcus Ericsson,366.0,9.0,243
19,Max Chilton,173.0,22.0,243
20,Patricio O'Ward,346.0,12.0,243
21,Pietro Fittipaldi,64.0,29.0,243
22,Rinus VeeKay,392.0,8.0,243
23,Romain Grosjean,294.0,17.0,243
24,Ryan Hunter-Reay,300.0,15.0,243
25,Santino Ferrucci,10.0,34.0,243
26,Scott Dixon,679.0,1.0,243
27,Scott McLaughlin,286.0,18.0,243
28,Sebastien Bourdais,422.0,6.0,243
29,Simon Pagenaud,518.0,2.0,243
30,Simona de Silvestro,12.0,33.0,243
31,Takuma Sato,351.0,11.0,243
32,Tony Kanaan,49.0,30.0,243
33,Will Power,439.0,4.0,243
0,Alex Palou,355.0,9.0,244
1,Alexander Rossi,418.0,5.0,244
2,Charlie Kimball,25.0,32.0,244
3,Colton Herta,335.0,11.0,244
4,Conor Daly,156.0,24.0,244
5,Dalton Kellett,269.0,18.0,244
6,Ed Carpenter,45.0,30.0,244
7,Ed Jones,379.0,8.0,244
8,Felix Rosenqvist,236.0,19.0,244
9,Graham Rahal,404.0,6.0,244
10,Helio Castroneves,164.0,23.0,244
11,J.R. Hildebrand,10.0,33.0,244
12,Jack Harvey,235.0,20.0,244
13,James Hinchcliffe,342.0,10.0,244
14,Jimmie Johnson,122.0,25.0,244
15,Josef Newgarden,562.0,2.0,244
16,Juan Pablo Montoya,120.0,26.0,244
17,Marco Andretti,10.0,34.0,244
18,Marcus Ericsson,317.0,16.0,244
19,Max Chilton,188.0,22.0,244
20,Patricio O'Ward,383.0,7.0,244
21,Pietro Fittipaldi,108.0,27.0,244
22,Rinus VeeKay,322.0,15.0,244
23,Romain Grosjean,190.0,21.0,244
24,Ryan Hunter-Reay,331.0,14.0,244
25,Santino Ferrucci,36.0,31.0,244
26,Scott Dixon,636.0,1.0,244
27,Scott McLaughlin,335.0,12.0,244
28,Sebastien Bourdais,334.0,13.0,244
29,Simon Pagenaud,472.0,4.0,244
30,Simona de Silvestro,56.0,29.0,244
31,Takuma Sato,291.0,17.0,244
32,Tony Kanaan,57.0,28.0,244
33,Will Power,539.0,3.0,244
0,Alex Palou,364.0,11.0,245
1,Alexander Rossi,424.0,5.0,245
2,Charlie Kimball,36.0,31.0,245
3,Colton Herta,323.0,15.0,245
4,Conor Daly,267.0,17.0,245
5,Dalton Kellett,193.0,22.0,245
6,Ed Carpenter,110.0,25.0,245
7,Ed Jones,210.0,20.0,245
8,Felix Rosenqvist,279.0,16.0,245
9,Graham Rahal,382.0,10.0,245
10,Helio Castroneves,87.0,26.0,245
11,J.R. Hildebrand,10.0,34.0,245
12,Jack Harvey,329.0,14.0,245
13,James Hinchcliffe,352.0,13.0,245
14,Jimmie Johnson,195.0,21.0,245
15,Josef Newgarden,516.0,3.0,245
16,Juan Pablo Montoya,61.0,29.0,245
17,Marco Andretti,22.0,33.0,245
18,Marcus Ericsson,411.0,6.0,245
19,Max Chilton,158.0,24.0,245
20,Patricio O'Ward,353.0,12.0,245
21,Pietro Fittipaldi,78.0,28.0,245
22,Rinus VeeKay,387.0,9.0,245
23,Romain Grosjean,184.0,23.0,245
24,Ryan Hunter-Reay,477.0,4.0,245
25,Santino Ferrucci,28.0,32.0,245
26,Scott Dixon,571.0,1.0,245
27,Scott McLaughlin,221.0,19.0,245
28,Sebastien Bourdais,246.0,18.0,245
29,Simon Pagenaud,563.0,2.0,245
30,Simona de Silvestro,52.0,30.0,245
31,Takuma Sato,403.0,8.0,245
32,Tony Kanaan,80.0,27.0,245
33,Will Power,410.0,7.0,245
0,Alex Palou,327.0,11.0,246
1,Alexander Rossi,312.0,12.0,246
2,Charlie Kimball,26.0,32.0,246
3,Colton Herta,290.0,16.0,246
4,Conor Daly,218.0,22.0,246
5,Dalton Kellett,280.0,18.0,246
6,Ed Carpenter,63.0,28.0,246
7,Ed Jones,328.0,10.0,246
8,Felix Rosenqvist,385.0,8.0,246
9,Graham Rahal,392.0,7.0,246
10,Helio Castroneves,140.0,24.0,246
11,J.R. Hildebrand,36.0,30.0,246
12,Jack Harvey,269.0,19.0,246
13,James Hinchcliffe,300.0,15.0,246
14,Jimmie Johnson,120.0,25.0,246
15,Josef Newgarden,605.0,2.0,246
16,Juan Pablo Montoya,61.0,29.0,246
17,Marco Andretti,14.0,34.0,246
18,Marcus Ericsson,380.0,9.0,246
19,Max Chilton,145.0,23.0,246
20,Patricio O'Ward,402.0,5.0,246
21,Pietro Fittipaldi,93.0,26.0,246
22,Rinus VeeKay,395.0,6.0,246
23,Romain Grosjean,229.0,21.0,246
24,Ryan Hunter-Reay,311.0,13.0,246
25,Santino Ferrucci,30.0,31.0,246
26,Scott Dixon,648.0,1.0,246
27,Scott McLaughlin,267.0,20.0,246
28,Sebastien Bourdais,302.0,14.0,246
29,Simon Pagenaud,492.0,4.0,246
30,Simona de Silvestro,22.0,33.0,246
31,Takuma Sato,286.0,17.0,246
32,Tony Kanaan,69.0,27.0,246
33,Will Power,545.0,3.0,246
0,Alex Palou,242.0,19.0,247
1,Alexander Rossi,396.0,8.0,247
2,Charlie Kimball,15.0,33.0,247
3,Colton Herta,329.0,12.0,247
4,Conor Daly,275.0,17.0,247
5,Dalton Kellett,152.0,24.0,247
6,Ed Carpenter,108.0,25.0,247
7,Ed Jones,193.0,21.0,247
8,Felix Rosenqvist,327.0,14.0,247
9,Graham Rahal,462.0,5.0,247
10,Helio Castroneves,98.0,26.0,247
11,J.R. Hildebrand,22.0,31.0,247
12,Jack Harvey,340.0,10.0,247
13,James Hinchcliffe,259.0,18.0,247
14,Jimmie Johnson,188.0,22.0,247
15,Josef Newgarden,512.0,4.0,247
16,Juan Pablo Montoya,64.0,28.0,247
17,Marco Andretti,10.0,34.0,247
18,Marcus Ericsson,338.0,11.0,247
19,Max Chilton,172.0,23.0,247
20,Patricio O'Ward,407.0,6.0,247
21,Pietro Fittipaldi,60.0,29.0,247
22,Rinus VeeKay,276.0,16.0,247
23,Romain Grosjean,211.0,20.0,247
24,Ryan Hunter-Reay,328.0,13.0,247
25,Santino Ferrucci,20.0,32.0,247
26,Scott Dixon,631.0,1.0,247
27,Scott McLaughlin,304.0,15.0,247
28,Sebastien Bourdais,397.0,7.0,247
29,Simon Pagenaud,594.0,2.0,247
30,Simona de Silvestro,80.0,27.0,247
31,Takuma Sato,359.0,9.0,247
32,Tony Kanaan,60.0,30.0,247
33,Will Power,553.0,3.0,247
0,Alex Palou,284.0,14.0,248
1,Alexander Rossi,483.0,4.0,248
2,Charlie Kimball,62.0,27.0,248
3,Colton Herta,292.0,13.0,248
4,Conor Daly,203.0,24.0,248
5,Dalton Kellett,263.0,16.0,248
6,Ed Carpenter,49.0,31.0,248
7,Ed Jones,267.0,15.0,248
8,Felix Rosenqvist,343.0,10.0,248
9,Graham Rahal,455.0,7.0,248
10,Helio Castroneves,92.0,25.0,248
11,J.R. Hildebrand,10.0,33.0,248
12,Jack Harvey,263.0,17.0,248
13,James Hinchcliffe,216.0,21.0,248
14,Jimmie Johnson,205.0,23.0,248
15,Josef Newgarden,625.0,1.0,248
16,Juan Pablo Montoya,55.0,30.0,248
17,Marco Andretti,10.0,34.0,248
18,Marcus Ericsson,321.0,12.0,248
19,Max Chilton,242.0,18.0,248
20,Patricio O'Ward,478.0,5.0,248
21,Pietro Fittipaldi,68.0,26.0,248
22,Rinus VeeKay,378.0,8.0,248
23,Romain Grosjean,225.0,20.0,248
24,Ryan Hunter-Reay,239.0,19.0,248
25,Santino Ferrucci,18.0,32.0,248
26,Scott Dixon,623.0,2.0,248
27,Scott McLaughlin,206.0,22.0,248
28,Sebastien Bourdais,339.0,11.0,248
29,Simon Pagenaud,522.0,3.0,248
30,Simona de Silvestro,56.0,29.0,248
31,Takuma Sato,372.0,9.0,248
32,Tony Kanaan,57.0,28.0,248
33,Will Power,461.0,6.0,248
0,Alex Palou,266.0,18.0,249
1,Alexander Rossi,344.0,9.0,249
2,Charlie Kimball,18.0,32.0,249
3,Colton Herta,386.0,7.0,249
4,Conor Daly,208.0,21.0,249
5,Dalton Kellett,129.0,25.0,249
6,Ed Carpenter,39.0,30.0,249
7,Ed Jones,258.0,19.0,249
8,Felix Rosenqvist,298.0,14.0,249
9,Graham Rahal,496.0,5.0,249
10,Helio Castroneves,142.0,24.0,249
11,J.R. Hildebrand,14.0,33.0,249
12,Jack Harvey,278.0,17.0,249
13,James Hinchcliffe,309.0,13.0,249
14,Jimmie Johnson,238.0,20.0,249
15,Josef Newgarden,627.0,2.0,249
16,Juan Pablo Montoya,78.0,27.0,249
17,Marco Andretti,28.0,31.0,249
18,Marcus Ericsson,339.0,10.0,249
19,Max Chilton,192.0,22.0,249
20,Patricio O'Ward,280.0,15.0,249
21,Pietro Fittipaldi,81.0,26.0,249
22,Rinus VeeKay,338.0,11.0,249
23,Romain Grosjean,170.0,23.0,249
24,Ryan Hunter-Reay,498.0,4.0,249
25,Santino Ferrucci,12.0,34.0,249
26,Scott Dixon,694.0,1.0,249
27,Scott McLaughlin,366.0,8.0,249
28,Sebastien Bourdais,321.0,12.0,249
29,Simon Pagenaud,510.0,3.0,249
30,Simona de Silvestro,44.0,29.0,249
31,Takuma Sato,280.0,16.0,249
32,Tony Kanaan,77.0,28.0,249
33,Will Power,424.0,6.0,249
0,Alex Palou,301.0,17.0,250
1,Alexander Rossi,344.0,12.0,250
2,Charlie Kimball,36.0,30.0,250
3,Colton Herta,320.0,15.0,250
4,Conor Daly,206.0,21.0,250
5,Dalton Kellett,173.0,23.0,250
6,Ed Carpenter,57.0,28.0,250
7,Ed Jones,335.0,14.0,250
8,Felix Rosenqvist,339.0,13.0,250
9,Graham Rahal,398.0,6.0,250
10,Helio Castroneves,112.0,25.0,250
11,J.R. Hildebrand,10.0,33.0,250
12,Jack Harvey,280.0,18.0,250
13,James Hinchcliffe,372.0,9.0,250
14,Jimmie Johnson,205.0,22.0,250
15,Josef Newgarden,544.0,3.0,250
16,Juan Pablo Montoya,70.0,27.0,250
17,Marco Andretti,26.0,31.0,250
18,Marcus Ericsson,315.0,16.0,250
