0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
8,55,88,88,88,88,88,88,88,88,88,88,88,55,55,55,55,55,55,55,55,55,55,55,55,5,5,27,98,98,98,98,28,28,30,30,30,30,30,30,30,30,30,30,30,18,5,88,88,88,88,88,88,88,88,88,88,88,88,88,55,15,15,7,4,18,18,18,18,18,18,18,28,28,28,28,88,1,1,15,15,15,15,15,15,15,15,45,60,60,60,60,60,60,60,60,60,60,60,60,60,88,14,14,14,14,14,14,55,55,28,28,28,28,28,28,28,28,28,28,28,28,14,14,45,98,98,98,98,12,12,12,98,98,98,60,60,60,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,12,3,3,3,3,3,3,3,3,3,3,3,14,28,28,5,88,60,60,60,60,60,60,60,60,60,60,60,28,28,28,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
45,88,55,55,55,55,55,55,55,55,55,55,55,15,5,5,5,5,5,5,5,5,5,5,5,15,15,21,29,29,29,28,21,30,81,98,98,98,98,98,98,98,98,98,98,5,29,55,55,55,55,55,55,55,55,55,55,55,55,55,15,60,18,10,30,5,5,5,5,5,5,5,5,5,5,5,1,15,15,55,55,55,55,55,55,55,55,26,14,14,14,14,14,14,14,14,14,14,14,14,14,60,60,60,60,60,55,55,14,14,14,14,14,14,14,14,14,14,14,14,14,14,60,60,5,12,12,12,12,60,60,60,60,60,60,98,28,28,98,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,60,3,12,12,12,12,12,12,12,12,12,12,12,12,67,60,88,60,3,3,3,3,3,3,3,3,3,3,3,3,3,3,98,98,98,98,98,98,10,10,10,10,10,10,10,10,10
1,5,5,5,5,5,5,5,5,5,5,5,5,5,15,15,15,15,15,15,15,15,15,15,15,1,1,81,28,28,28,29,30,98,98,18,18,18,18,18,18,18,18,18,18,29,1,15,15,15,15,15,15,15,15,15,15,15,15,15,60,28,26,22,98,29,29,29,29,29,29,29,29,29,29,29,15,55,55,60,60,60,60,60,60,60,60,5,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12,12,1,60,60,60,60,28,28,28,28,28,28,28,98,98,29,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,28,45,3,60,3,98,98,98,98,98,28,28,28,28,28,28,59,98,98,10,10,10,10,10,10,98,98,98,98,98,98,98,98,98
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,18,67,21,21,21,21,5,5,18,81,5,5,5,5,5,5,5,5,5,1,88,60,60,60,60,60,60,60,60,60,60,60,60,60,14,26,66,60,28,1,1,1,1,1,1,1,88,88,88,88,60,60,60,14,14,14,14,14,14,14,14,1,47,47,47,47,45,45,45,45,45,45,45,45,26,26,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,18,28,28,28,28,22,22,22,29,29,29,29,29,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,28,28,28,28,28,28,28,28,28,28,28,28,4,26,1,3,98,28,28,28,28,28,98,98,98,98,98,98,98,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
5,10,10,10,10,47,47,47,47,47,47,47,47,10,10,10,10,47,47,47,18,18,18,18,18,47,47,88,5,5,5,5,29,18,5,5,81,29,29,29,29,29,29,29,29,88,55,14,14,14,14,14,14,14,14,14,14,14,14,14,47,47,41,12,18,88,88,88,88,88,88,88,1,1,1,1,55,14,14,47,47,47,47,47,47,47,47,18,45,45,45,45,66,66,66,66,66,66,66,66,66,12,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,29,29,14,22,22,22,22,29,29,29,26,26,26,26,3,3,26,26,26,26,26,26,26,26,26,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,67,10,30,98,28,14,14,14,10,10,10,10,10,10,10,10,10,67,12,67,67,67,67,45,45,45,45,45,26,26,26,26,26,26
20,47,47,47,47,10,10,10,10,10,10,10,10,47,47,47,47,10,18,18,47,47,47,47,47,10,10,45,1,1,1,1,1,29,29,29,29,1,1,1,1,1,1,1,1,55,15,47,47,47,47,47,47,47,47,47,47,47,47,47,98,24,10,3,5,15,15,15,15,15,15,15,15,15,15,15,14,67,67,45,45,45,45,45,45,45,45,60,66,66,66,66,26,26,29,29,26,26,26,26,29,66,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,66,66,12,29,29,29,29,26,26,26,3,3,3,3,26,26,4,4,4,4,4,4,4,4,4,26,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,45,59,5,4,14,67,10,10,14,14,14,14,14,67,67,21,67,12,67,45,45,45,45,26,26,26,26,26,67,67,67,67,67,67
26,60,60,60,60,60,60,60,60,60,60,60,60,18,18,18,18,18,10,10,10,10,10,10,10,26,26,55,88,88,88,88,88,1,1,1,1,81,81,88,88,88,88,88,88,15,60,12,45,45,45,45,45,45,45,45,45,45,45,45,26,66,7,4,29,60,60,60,60,60,60,60,60,60,60,60,67,47,47,26,26,26,26,26,26,26,26,14,26,26,26,26,29,29,26,26,29,29,29,29,45,29,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,22,22,60,26,26,26,26,4,4,4,27,27,27,27,4,4,27,27,27,27,27,27,67,67,67,67,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,26,1,67,14,67,10,67,67,67,67,67,67,67,21,21,67,12,45,45,26,26,26,26,67,67,67,67,67,59,59,59,59,59,59
47,26,18,18,18,18,18,18,18,18,18,18,18,26,26,26,26,26,26,26,26,26,26,26,26,60,60,15,45,45,45,45,18,88,88,88,88,88,88,55,55,55,55,55,55,60,14,45,26,26,26,26,26,26,26,26,26,26,26,26,45,41,22,98,15,10,55,55,55,55,55,55,55,55,55,55,47,45,45,7,66,66,66,66,66,66,66,66,29,29,29,29,10,10,10,10,10,10,10,10,22,45,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,10,10,22,4,4,4,4,67,67,67,4,4,4,4,27,27,67,67,67,67,67,67,45,45,45,45,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,10,5,12,28,10,12,12,21,12,12,21,21,21,12,12,12,45,59,59,59,59,59,59,59,59,59,59,59,4,4,4,4,4,4
18,18,14,26,26,26,26,26,26,26,26,26,26,60,60,60,60,60,60,60,60,60,60,60,60,14,14,47,55,55,55,55,55,55,55,55,55,55,55,81,81,15,15,15,15,14,47,4,24,24,24,24,24,24,24,24,24,24,24,24,24,59,12,28,60,67,67,14,14,14,14,14,14,14,14,14,45,26,26,66,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,10,22,45,45,45,45,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,45,45,4,3,3,3,3,45,59,3,67,67,67,67,67,67,45,45,45,45,45,45,59,59,59,10,59,59,59,59,59,59,59,10,10,10,10,10,10,10,10,10,10,10,10,59,14,98,67,12,21,21,12,21,21,12,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,
60,14,26,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,7,10,10,10,10,15,45,15,15,15,15,15,15,15,15,81,60,60,60,47,45,26,66,66,66,66,66,66,66,66,66,66,66,66,66,10,3,18,67,55,14,67,67,67,67,67,67,67,67,67,26,4,66,10,22,22,22,22,22,22,22,22,22,22,12,12,22,22,22,22,22,22,22,22,12,10,10,10,10,10,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,3,4,3,45,45,45,45,59,3,45,22,22,45,45,45,45,10,59,59,59,59,59,10,10,10,59,10,10,10,10,10,10,10,59,59,59,59,59,59,59,59,59,59,59,59,98,98,14,12,21,45,45,45,45,45,45,45,45,45,45,45,4,4,4,4,4,4,4,4,4,4,4,14,21,21,21,21,21,
