0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
4,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,8,88,88,88,9,9,9,9,9,15,15,55,55,27,59,8,60,22,22,22,7,14,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,9,9,9,9,9,9,9,9,15,21,21,21,27,18,18,18,10,55,28,22,60,60,20,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,7,12,59,22,60,9,9,9,98,98,98,98,98,98,98,98,98,98,27,27,27,27,27,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,14
5,20,55,8,8,8,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,8,8,10,10,9,9,15,15,15,15,15,55,55,27,27,26,8,28,22,7,7,7,14,21,88,88,88,88,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,20,20,21,15,21,27,27,27,18,88,88,10,55,26,12,60,14,14,8,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,27,59,22,4,9,4,14,14,8,8,8,8,8,8,8,8,8,8,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,
7,8,8,55,55,55,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,55,55,9,9,10,10,55,55,55,55,55,27,27,26,26,59,28,60,88,88,14,14,21,88,20,20,20,9,88,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,15,21,27,18,18,18,88,98,10,4,26,28,22,27,20,20,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,7,7,7,7,7,18,18,18,27,27,60,4,4,98,98,98,98,98,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,59,59,59,59,59,59,59,
20,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,55,55,55,15,7,7,27,27,27,8,26,14,8,8,88,88,7,14,88,21,88,20,9,9,9,20,20,88,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,27,27,18,22,88,88,98,10,4,55,28,12,60,14,8,8,7,27,27,27,27,27,27,27,27,27,27,27,27,27,18,18,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,18,18,18,18,27,27,27,18,4,4,98,98,60,14,14,8,8,18,18,18,18,18,18,18,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,59,10,10,10,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,55,55,55,55,55,55,55,
21,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,15,15,15,15,15,15,15,15,15,7,7,7,15,55,21,21,26,26,26,26,8,8,88,88,22,22,14,21,21,88,30,9,18,18,18,18,18,18,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,15,15,27,27,27,27,27,27,27,18,18,28,88,98,98,10,4,55,26,12,22,14,20,9,9,27,18,18,18,18,18,18,18,18,18,18,18,18,18,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,59,4,4,4,98,59,60,60,9,8,8,5,5,55,55,55,55,55,55,55,18,18,18,26,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,10,10,10,10,10,10,10,10,10,10,10,10,59,59,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
18,21,4,21,4,4,4,4,4,4,4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,15,15,15,15,15,15,7,7,7,7,7,7,7,7,7,7,15,15,15,7,7,4,27,7,88,88,88,88,88,22,22,7,7,21,30,30,30,20,30,10,27,27,27,27,27,88,88,88,88,88,88,88,15,15,15,15,15,15,15,15,15,27,27,27,18,18,18,18,18,18,18,88,88,88,98,10,10,4,55,26,28,22,60,20,8,27,27,10,98,98,98,98,98,88,88,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,98,98,98,59,98,10,21,21,21,5,18,18,10,10,10,10,10,10,10,10,10,26,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,
98,7,21,4,21,21,21,21,21,21,21,4,4,4,4,4,4,15,15,15,15,15,15,15,15,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,98,26,21,22,22,22,22,22,30,30,14,14,30,10,10,10,18,18,27,10,10,10,10,10,10,10,10,10,10,10,15,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,98,98,98,10,4,4,55,26,28,88,14,14,8,9,18,18,18,88,88,88,88,88,4,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,59,59,59,10,10,21,10,10,10,21,10,10,26,26,26,26,26,26,26,26,26,10,10,26,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,,
9,98,98,15,15,15,15,15,15,15,15,15,15,15,15,15,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,98,88,30,30,30,30,30,14,7,30,21,10,20,20,20,9,10,30,98,98,98,98,98,98,98,15,15,15,15,10,10,10,10,10,10,10,10,10,10,98,98,98,98,98,98,98,98,98,98,10,10,10,4,55,55,26,20,22,22,60,20,18,18,26,98,98,4,4,4,4,4,98,98,88,88,88,88,88,88,88,88,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,21,18,5,5,5,10,26,26,88,88,88,88,88,88,88,88,88,4,4,4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,88,88,88,88,88,88,88,88,88,88,88,88,88,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,,
15,15,15,98,98,98,98,98,98,98,98,98,98,98,98,98,98,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,98,26,4,22,7,7,7,7,7,7,14,21,30,98,98,18,18,10,27,98,30,30,15,15,15,15,15,98,98,98,98,98,98,98,98,98,98,98,98,98,98,10,10,10,10,10,10,10,10,10,10,4,4,4,55,26,26,60,28,14,14,20,98,98,98,98,88,88,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,26,26,5,18,18,18,18,4,88,4,4,4,4,4,4,4,4,4,21,21,21,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,26,26,26,26,26,26,18,18,18,18,18,18,18,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,,,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,27,88,88,30,10,10,10,21,21,21,21,26,10,18,18,98,98,98,98,4,15,15,30,30,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,55,55,55,26,28,28,28,22,60,60,4,88,88,88,88,4,4,26,26,26,26,26,26,26,26,26,26,26,26,21,21,21,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,18,18,26,26,26,26,26,88,4,21,21,21,21,21,21,21,21,21,88,88,88,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,18,18,18,18,18,18,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,,
27,27,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,26,10,22,10,21,21,21,10,10,10,10,10,98,27,27,27,27,27,4,15,4,4,4,4,30,26,26,26,26,26,26,26,26,26,26,26,26,26,55,55,55,55,55,55,55,55,55,55,55,55,55,26,26,26,28,22,22,22,14,20,20,88,4,4,4,4,26,26,21,21,21,21,21,21,21,21,21,21,21,21,26,26,26,30,30,30,30,30,30,30,30,30,30,30,30,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,21,21,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,
26,22,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,30,22,30,98,98,98,98,98,98,98,98,98,4,4,4,4,4,4,26,26,26,26,26,26,26,30,55,55,55,55,55,55,55,55,55,55,55,55,26,26,26,26,26,26,26,26,26,26,26,26,26,14,14,14,14,14,14,14,60,98,98,98,21,21,21,21,21,21,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,88,88,88,88,88,88,88,88,88,88,88,88,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,22,30,10,4,4,4,4,4,4,4,4,4,26,26,26,26,26,26,55,55,55,55,55,55,55,55,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
