0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
18,18,18,18,60,60,60,60,60,60,60,60,60,60,60,60,60,60,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,60,60,18,18,18,18,18,18,18,18,18,18,18,18,18,8,4,55,9,28,22,22,21,7,18,8,8,59,8,8,8,8,27,27,27,27,27,60,60,60,60,60,60,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,8,8,18,88,88,88,88,88,18,18,9,9,9,5,27,30,30,30,59,59,59,59,59,8,8,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,15,15,15,15,15,15,15,15,15,15,55,55,55,18,18,18,18,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,55,7,7,7,7,7,7,7,55,55,55,55,55,5,5,5,5,18,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,
28,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,55,9,30,30,5,5,5,18,8,60,59,60,27,27,27,27,60,60,60,60,60,88,88,88,88,88,88,60,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,18,18,18,18,18,9,9,20,20,5,20,7,27,27,27,60,60,60,8,8,60,60,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,55,55,55,55,55,55,55,55,55,15,18,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,55,55,7,5,5,5,5,5,5,5,5,5,5,5,5,55,55,55,30,30,18,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,15,10,18,18,18,18,18,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
21,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,22,22,22,7,7,4,55,9,30,22,22,7,7,7,8,60,59,60,27,60,60,60,60,55,88,88,88,88,21,21,21,21,21,21,88,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,9,9,9,9,9,9,9,9,9,20,20,5,5,20,18,30,28,28,28,8,8,8,60,60,12,12,1,1,1,1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,18,18,18,15,15,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,5,5,5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,55,55,55,18,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,15,15,18,18,18,18,18,18,18,18,18,18,18,18,18,,,
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,22,22,22,22,22,22,22,22,7,7,7,4,4,55,9,8,60,4,7,18,18,18,60,59,27,27,14,14,14,88,88,88,21,21,21,21,14,14,14,14,14,14,14,14,14,14,20,20,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,20,20,20,20,20,5,5,7,7,7,7,28,4,4,60,28,28,28,4,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,18,18,18,55,55,55,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,20,20,20,20,20,18,18,18,20,20,15,15,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,
4,4,4,4,4,4,4,4,4,4,4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,20,30,22,7,18,8,8,8,27,27,14,14,88,88,88,14,14,21,14,14,14,14,10,20,20,20,20,20,20,20,20,20,9,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,15,15,28,28,28,28,28,28,28,28,28,28,28,28,4,10,60,4,4,10,4,15,18,18,18,18,18,18,18,55,55,55,55,55,55,55,55,55,55,55,18,18,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,18,18,18,20,20,20,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,
20,20,98,98,98,98,98,9,9,9,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,55,55,20,18,22,7,18,8,60,60,60,14,14,20,88,20,20,21,21,21,14,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,15,15,15,15,15,28,28,28,4,4,4,4,4,4,4,4,4,4,4,4,10,60,10,10,10,4,55,55,55,55,55,55,55,55,55,20,20,20,20,20,20,20,20,10,10,10,10,10,10,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,,,
9,9,20,9,9,9,9,98,22,22,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,14,55,55,55,55,55,55,55,55,55,55,20,20,7,30,20,18,8,60,14,14,14,20,20,88,20,21,21,20,20,20,20,28,28,28,28,28,9,9,9,9,9,9,9,9,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,28,28,28,28,28,60,4,4,15,55,10,10,10,10,10,10,10,10,10,10,55,55,55,55,55,55,15,18,20,20,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,
55,14,9,20,20,22,22,22,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,55,55,14,14,20,20,20,20,20,20,20,20,22,30,30,22,7,8,60,14,20,20,20,15,15,15,21,15,15,15,28,28,28,15,15,15,15,15,15,15,15,15,15,15,15,15,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,55,55,55,10,55,55,55,55,55,55,55,55,55,55,60,15,15,15,15,15,18,28,4,10,10,10,10,10,10,28,28,28,28,28,28,28,28,28,28,28,28,28,28,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,98,14,22,14,20,20,20,20,20,20,14,14,14,14,14,14,14,14,14,14,14,14,14,98,98,98,98,98,98,98,98,98,98,98,98,98,55,55,55,55,55,55,55,55,55,30,20,20,20,14,14,14,14,98,98,98,98,98,22,22,7,18,14,14,20,15,15,15,21,21,21,15,28,28,28,15,15,15,4,4,9,9,9,4,4,4,4,4,4,4,4,4,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,10,10,10,60,60,60,60,60,60,60,60,60,60,60,15,18,18,18,18,18,10,20,10,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,22,22,14,22,14,14,14,14,14,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,55,55,98,98,20,20,20,20,20,20,20,20,98,98,98,98,98,98,98,30,30,30,30,30,14,14,14,14,20,20,15,4,4,4,4,4,4,28,4,4,4,4,4,4,9,9,4,4,4,26,26,55,55,55,55,55,55,55,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,60,60,60,15,15,15,15,15,15,15,15,15,15,15,18,20,20,20,20,20,20,10,28,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,26,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,20,20,20,20,98,98,98,98,98,98,98,98,15,15,15,15,30,30,30,14,26,26,26,26,26,26,26,26,26,15,4,26,26,26,28,28,28,4,26,26,26,26,9,9,26,26,26,26,26,55,55,26,26,26,26,10,10,10,26,26,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,55,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,15,15,15,15,30,30,30,30,26,26,26,26,14,14,14,14,15,15,15,15,15,26,26,28,28,28,26,26,26,26,9,9,9,9,26,26,55,55,55,55,55,10,10,10,10,10,10,26,26,26,98,98,26,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,26,26,26,26,26,26,26,26,15,15,15,15,15,15,15,15,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
