0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
88,88,19,15,88,28,28,28,28,28,28,28,28,28,28,28,28,28,28,20,20,20,20,20,20,88,88,88,88,88,88,88,88,9,9,59,59,59,59,59,59,59,59,59,59,59,59,21,21,21,88,88,88,88,88,88,88,88,18,9,9,9,9,9,9,9,9,88,88,88,88,88,88,88,88,88,88,88,88,88,9,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,30,30,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,15,14,4,28,10,21,19,26,26,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,9,26,26,26,26,26,88,88,88,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,7,7,7,7,7,7,7,7,7,7,7,88,88,88,88,88,88,19,19,19,19,14,5,21,21,5,15,88,26,26,26,26,26,26,18,59,59,59,59,59,59,14,14,14,14,14,14,19,19,19,19,19,19,19,19,19,19,19,19,19,7,7,7,7,7,7,7,7,7,7,7,7,
19,14,88,88,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,9,28,28,28,28,28,28,28,28,21,21,21,59,59,59,59,59,59,59,59,59,59,59,98,15,15,15,15,15,15,26,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,26,26,26,26,26,26,26,26,26,26,26,26,30,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,59,4,18,10,22,9,4,15,15,15,59,59,59,59,59,59,59,59,59,7,7,7,7,7,7,7,7,88,88,88,88,88,88,88,88,88,88,88,88,88,88,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,88,7,7,7,59,59,59,59,59,59,59,59,59,59,59,59,59,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,19,19,59,14,14,14,9,21,7,5,28,88,26,18,18,18,18,18,18,12,19,19,19,19,19,14,12,12,12,12,19,59,59,59,59,59,59,59,59,59,59,7,7,7,7,19,19,19,19,19,19,19,19,19,19,19,19,
14,19,31,31,31,20,15,15,15,15,15,15,15,15,15,15,15,15,15,26,26,26,26,26,26,26,26,26,26,26,28,28,28,28,28,28,9,21,21,21,21,21,21,21,28,28,15,15,15,15,15,15,15,15,15,15,15,15,12,26,26,26,26,26,26,15,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,59,59,59,59,59,59,59,59,59,59,59,59,14,9,9,30,21,20,26,59,59,59,7,7,7,7,7,7,7,7,7,59,88,88,88,88,88,88,88,7,7,7,7,7,7,7,7,7,7,7,7,7,7,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,26,19,19,19,7,7,7,7,7,7,7,7,7,7,7,7,7,59,59,59,59,59,59,59,59,59,59,59,59,59,59,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,59,59,14,9,9,9,15,7,5,19,15,14,59,59,59,59,59,59,59,59,12,12,12,12,12,10,59,59,59,59,59,19,10,10,10,10,10,7,7,7,7,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,
31,31,14,98,20,31,31,31,31,31,31,31,59,59,59,59,59,59,59,28,28,28,28,28,28,28,28,28,28,28,26,26,26,21,21,21,21,9,9,9,9,15,15,15,15,15,28,28,28,26,26,26,26,26,26,26,26,26,5,20,20,20,20,20,20,20,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,59,59,59,59,59,59,9,9,9,9,9,9,9,9,9,14,14,14,4,18,28,22,28,19,15,7,7,7,88,88,88,88,88,88,88,88,88,88,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,9,9,9,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,18,18,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,14,14,9,59,28,28,28,28,28,28,88,26,10,10,19,19,19,19,19,19,14,14,14,14,14,12,19,19,19,19,12,10,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,
10,10,59,59,98,98,59,59,59,59,59,59,31,26,26,26,26,26,26,15,15,15,15,15,15,21,21,21,21,21,21,21,21,26,26,15,15,15,15,15,15,9,26,26,26,26,26,26,26,28,28,28,28,28,28,28,28,28,19,59,59,59,59,59,59,59,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,9,9,4,9,28,15,21,7,26,59,88,88,88,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,14,14,14,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,9,9,28,28,7,7,7,15,15,15,10,10,19,19,10,10,10,10,14,14,10,10,10,10,10,19,10,10,10,10,10,7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,
59,59,10,14,59,59,98,98,26,26,26,26,26,31,31,10,10,10,10,10,21,21,21,21,21,15,15,15,15,15,15,15,15,15,15,26,26,26,26,26,26,26,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,28,28,28,28,28,28,28,18,28,28,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,4,4,4,9,18,10,10,26,20,15,7,14,14,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,28,88,7,10,10,10,10,10,88,59,59,28,14,14,14,14,14,10,10,7,7,7,7,7,7,7,7,7,7,7,12,88,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,
20,20,20,10,26,26,26,26,98,98,10,10,10,10,10,21,21,21,21,21,14,14,14,14,14,14,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,88,18,18,18,18,18,18,18,28,14,14,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,28,28,4,4,4,4,4,4,4,4,4,4,4,18,18,18,18,28,30,30,20,19,59,14,18,18,18,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,30,30,30,30,30,30,30,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,10,88,88,88,88,88,10,19,19,14,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,,
98,98,98,20,10,14,14,14,14,14,98,98,98,21,21,18,18,18,18,18,98,98,98,98,98,18,18,14,14,14,14,14,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,26,14,14,14,14,14,14,14,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,10,19,22,14,26,7,18,9,9,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,30,4,4,4,4,4,4,4,4,4,4,4,30,30,30,30,28,28,28,28,28,28,28,30,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,88,59,59,59,59,59,59,7,7,7,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,28,88,,,,,,,,,,,,,,,,,,,,,,,,
21,21,26,26,14,10,10,10,10,10,14,21,21,98,18,98,98,98,98,98,18,18,18,18,18,98,98,98,98,4,4,4,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,4,4,4,4,4,4,98,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,22,21,19,15,14,9,28,28,28,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,30,30,30,30,30,4,30,30,30,30,30,30,30,30,30,30,30,10,4,4,4,4,4,4,4,4,4,4,4,30,30,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,21,21,21,21,21,21,21,21,21,14,14,18,98,14,14,14,14,14,4,4,4,4,4,4,4,4,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,4,98,98,98,98,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,22,21,19,15,14,28,28,4,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
